datetime,open,high,low,close,tick_volume,spread_points,real_volume
2025.09.01 00:30:00,146.935,146.941,146.933,146.935,20,129,0
2025.09.01 00:35:00,146.943,146.947,146.937,146.947,16,118,0
2025.09.01 00:40:00,146.949,146.954,146.941,146.948,58,99,0
2025.09.01 00:45:00,146.966,146.984,146.965,146.984,14,69,0
2025.09.01 00:50:00,146.981,146.983,146.974,146.979,26,68,0
2025.09.01 00:55:00,146.970,146.989,146.970,146.986,84,68,0
2025.09.01 01:00:00,146.982,147.089,146.973,147.089,267,0,0
2025.09.01 01:05:00,147.093,147.123,147.067,147.081,145,0,0
2025.09.01 01:10:00,147.082,147.089,147.056,147.068,113,0,0
2025.09.01 01:15:00,147.067,147.080,147.055,147.080,103,0,0
2025.09.01 01:20:00,147.069,147.072,147.053,147.062,77,0,0
2025.09.01 01:25:00,147.063,147.088,147.055,147.082,118,0,0
2025.09.01 01:30:00,147.086,147.094,147.080,147.080,65,0,0
2025.09.01 01:35:00,147.077,147.110,147.077,147.092,87,0,0
2025.09.01 01:40:00,147.095,147.102,147.081,147.093,81,0,0
2025.09.01 01:45:00,147.094,147.123,147.092,147.113,80,0,0
2025.09.01 01:50:00,147.114,147.139,147.112,147.139,89,0,0
2025.09.01 01:55:00,147.141,147.161,147.126,147.127,142,0,0
2025.09.01 02:00:00,147.128,147.130,147.083,147.095,162,0,0
2025.09.01 02:05:00,147.101,147.177,147.093,147.154,135,0,0
2025.09.01 02:10:00,147.156,147.162,147.143,147.148,102,0,0
2025.09.01 02:15:00,147.149,147.170,147.130,147.166,145,0,0
2025.09.01 02:20:00,147.165,147.166,147.132,147.141,153,0,0
2025.09.01 02:25:00,147.140,147.188,147.139,147.180,232,0,0
2025.09.01 02:30:00,147.181,147.189,147.145,147.149,124,0,0
2025.09.01 02:35:00,147.157,147.172,147.153,147.153,129,0,0
2025.09.01 02:40:00,147.154,147.171,147.146,147.160,134,0,0
2025.09.01 02:45:00,147.159,147.190,147.158,147.169,243,0,0
