bar_index,bar_time_epoch_ms,bar_time_utc,bar_time_london,within_export_window,symbol,timeframe,session,session_phase,open,high,low,close,volume,direction,range,body_size,body_ratio,upper_wick,lower_wick,upper_wick_ratio,lower_wick_ratio,close_location,atr,body_atr,range_atr,net_progress_3,net_progress_6,net_progress_12,net_progress_atr_3,net_progress_atr_6,net_progress_atr_12,directional_efficiency_3,directional_efficiency_6,directional_efficiency_12,overlap_with_previous,overlap_ratio_previous,consecutive_higher_closes,consecutive_lower_closes,nearest_level,nearest_level_source,nearest_level_distance,nearest_level_distance_atr,previous_day_high,previous_day_low,previous_session_high,previous_session_low,consolidation_high,consolidation_low,m15_time,m15_direction,m15_trend,m15_efficiency,m15_atr,m15_swing_high,m15_swing_low,m30_time,m30_direction,m30_trend,m30_efficiency,m30_atr,m30_swing_high,m30_swing_low,h1_time,h1_direction,h1_trend,h1_efficiency,h1_atr,h1_swing_high,h1_swing_low
21218,1785417300000,2026-07-30T13:15:00Z,2026-07-30T14:15:00+01:00,true,USDJPY,5,LONDON_NEW_YORK_OVERLAP,LONDON_NEW_YORK_OVERLAP,162.88,162.907,162.864,162.869,3246,BEARISH,0.043,0.011,0.2558139535,0.027,0.005,0.6279069767,0.1162790698,0.1162790698,0.0904,0.1216814159,0.4756637168,-0.052,0.072,-0.039,-0.5752212389,0.796460177,-0.4314159292,1,0.2834645669,0.0740037951,0.043,1,0,4,162.964,CONFIRMED_SWING_HIGH,0.095,1.0511,163.91,163.229,163.91,163.229,163.697,163.631,1785416400000,BEARISH,-1,0.4009,0.1523,163.048,162.288,1785414600000,NEUTRAL,0,0.3363,0.1842,163.743,162.288,1785412800000,BEARISH,-1,0.3691,0.231,163.743,162.288
21219,1785417600000,2026-07-30T13:20:00Z,2026-07-30T14:20:00+01:00,true,USDJPY,5,LONDON_NEW_YORK_OVERLAP,LONDON_NEW_YORK_OVERLAP,162.87,162.883,162.747,162.748,2465,BEARISH,0.136,0.122,0.8970588235,0.013,0.001,0.0955882353,0.0073529412,0.0073529412,0.0936,1.3034188034,1.452991453,-0.167,-0.153,-0.15,-1.7841880342,-1.6346153846,-1.6025641026,1,0.5645756458,0.2351097179,0.019,0.4418604651,0,5,162.688,CONFIRMED_SWING_LOW,0.06,0.6407,163.91,163.229,163.91,163.229,163.697,163.631,1785416400000,BEARISH,-1,0.4009,0.1523,163.048,162.288,1785414600000,NEUTRAL,0,0.3363,0.1842,163.743,162.288,1785412800000,BEARISH,-1,0.3691,0.231,163.743,162.288
21220,1785417900000,2026-07-30T13:25:00Z,2026-07-30T14:25:00+01:00,true,USDJPY,5,LONDON_NEW_YORK_OVERLAP,LONDON_NEW_YORK_OVERLAP,162.747,162.813,162.706,162.78,2598,BULLISH,0.107,0.033,0.308411215,0.033,0.041,0.308411215,0.3831775701,0.691588785,0.0946,0.3488372093,1.1310782241,-0.099,-0.18,-0.113,-1.0465116279,-1.9027484144,-1.1945031712,0.6073619632,0.737704918,0.169924812,0.066,0.6168224299,1,0,162.688,CONFIRMED_SWING_LOW,0.092,0.9726,163.91,163.229,163.91,163.229,163.697,163.631,1785416400000,BEARISH,-1,0.4009,0.1523,163.048,162.288,1785414600000,NEUTRAL,0,0.3363,0.1842,163.743,162.288,1785412800000,BEARISH,-1,0.3691,0.231,163.743,162.288
21221,1785418200000,2026-07-30T13:30:00Z,2026-07-30T14:30:00+01:00,true,USDJPY,5,LONDON_NEW_YORK_OVERLAP,LONDON_NEW_YORK_OVERLAP,162.778,162.817,162.731,162.799,1821,BULLISH,0.086,0.021,0.2441860465,0.018,0.047,0.2093023256,0.5465116279,0.7906976744,0.094,0.2234042553,0.914893617,-0.07,-0.122,-0.072,-0.7446808511,-1.2978723404,-0.7659574468,0.4069767442,0.5446428571,0.1087613293,0.082,0.9534883721,2,0,162.688,CONFIRMED_SWING_LOW,0.111,1.1811,163.91,163.229,163.91,163.229,163.697,163.631,1785417300000,NEUTRAL,0,0.4215,0.1558,163.048,162.688,1785416400000,NEUTRAL,0,0.4274,0.1895,163.743,162.288,1785412800000,BEARISH,-1,0.3691,0.231,163.743,162.288
21222,1785418500000,2026-07-30T13:35:00Z,2026-07-30T14:35:00+01:00,true,USDJPY,5,LONDON_NEW_YORK_OVERLAP,LONDON_NEW_YORK_OVERLAP,162.798,162.811,160.786,161.07,5914,BEARISH,2.025,1.728,0.8533333333,0.013,0.284,0.0064197531,0.1402469136,0.1402469136,0.2319,7.4514877102,8.7322121604,-1.678,-1.845,-1.711,-7.2358775334,-7.9560155239,-7.3781802501,0.9426966292,0.9476117103,0.7435897436,0.08,0.9302325581,0,1,162.688,CONFIRMED_SWING_LOW,1.618,6.9768,163.91,163.229,163.91,163.229,163.697,163.631,1785417300000,BEARISH,-1,0.4215,0.1558,163.048,162.288,1785416400000,NEUTRAL,0,0.4274,0.1895,163.743,162.288,1785412800000,BEARISH,-1,0.3691,0.231,163.743,163.209
21223,1785418800000,2026-07-30T13:40:00Z,2026-07-30T14:40:00+01:00,true,USDJPY,5,LONDON_NEW_YORK_OVERLAP,LONDON_NEW_YORK_OVERLAP,161.076,161.475,160.263,160.609,6258,BEARISH,1.212,0.467,0.3853135314,0.399,0.346,0.3292079208,0.2854785479,0.2854785479,0.3019,1.5468698244,4.0145743624,-2.171,-2.27,-2.107,-7.1911228884,-7.5190460417,-6.979132163,0.982797646,0.9569983137,0.7812384131,0.689,0.5684818482,0,2,162.688,CONFIRMED_SWING_LOW,2.079,6.886,163.91,163.229,163.91,163.229,163.697,163.631,1785417300000,BEARISH,-1,0.4215,0.1558,163.048,162.288,1785416400000,NEUTRAL,0,0.4274,0.1895,163.743,162.288,1785412800000,BEARISH,-1,0.3691,0.231,163.743,163.209
21224,1785419100000,2026-07-30T13:45:00Z,2026-07-30T14:45:00+01:00,true,USDJPY,5,LONDON_NEW_YORK_OVERLAP,LONDON_NEW_YORK_OVERLAP,160.601,160.979,160.429,160.835,5181,BULLISH,0.55,0.234,0.4254545455,0.144,0.172,0.2618181818,0.3127272727,0.7381818182,0.3196,0.7321652065,1.7209011264,-1.964,-2.034,-1.962,-6.1451814768,-6.3642052566,-6.1389236546,0.8129139073,0.785935085,0.6903589022,0.55,1,1,0,162.688,CONFIRMED_SWING_LOW,1.853,5.7972,163.91,163.229,163.91,163.229,163.697,163.631,1785418200000,BEARISH,-1,0.7269,0.3271,162.964,162.288,1785416400000,NEUTRAL,0,0.4274,0.1895,163.743,162.288,1785412800000,BEARISH,-1,0.3691,0.231,163.743,163.209
21225,1785419400000,2026-07-30T13:50:00Z,2026-07-30T14:50:00+01:00,true,USDJPY,5,LONDON_NEW_YORK_OVERLAP,LONDON_NEW_YORK_OVERLAP,160.834,161.194,160.1,160.14,5973,BEARISH,1.094,0.694,0.634369287,0.36,0.04,0.3290676417,0.0365630713,0.0365630713,0.3749,1.8511603094,2.9181114964,-0.93,-2.608,-2.761,-2.4806615097,-6.9565217391,-7.3646305682,0.6729377713,0.8247944339,0.8042528401,0.55,1,0,1,162.688,CONFIRMED_SWING_LOW,2.548,6.7956,163.91,163.229,163.91,163.229,163.697,163.631,1785418200000,BEARISH,-1,0.7269,0.3271,162.964,162.288,1785416400000,NEUTRAL,0,0.4274,0.1895,163.743,162.288,1785412800000,BEARISH,-1,0.3691,0.231,163.743,163.209
21226,1785419700000,2026-07-30T13:55:00Z,2026-07-30T14:55:00+01:00,true,USDJPY,5,LONDON_NEW_YORK_OVERLAP,LONDON_NEW_YORK_OVERLAP,160.141,160.277,159.737,159.74,5895,BEARISH,0.54,0.401,0.7425925926,0.136,0.003,0.2518518519,0.0055555556,0.0055555556,0.3867,1.0369795707,1.3964313421,-0.869,-3.04,-3.22,-2.2472200672,-7.8613912594,-8.3268683734,0.6578349735,0.8611898017,0.8532061473,0.177,0.3277777778,0,2,162.688,CONFIRMED_SWING_LOW,2.948,7.6227,163.91,163.229,163.91,163.229,163.697,163.631,1785418200000,BEARISH,-1,0.7269,0.3271,162.964,162.288,1785416400000,NEUTRAL,0,0.4274,0.1895,163.743,162.288,1785412800000,BEARISH,-1,0.3691,0.231,163.743,163.209
21227,1785420000000,2026-07-30T14:00:00Z,2026-07-30T15:00:00+01:00,true,USDJPY,5,LONDON_NEW_YORK_OVERLAP,LONDON_NEW_YORK_OVERLAP,159.734,159.839,159.197,159.24,4694,BEARISH,0.642,0.494,0.769470405,0.105,0.043,0.1635514019,0.0669781931,0.0669781931,0.405,1.2197530864,1.5851851852,-1.595,-3.559,-3.681,-3.9382716049,-8.787654321,-9.0888888889,1,0.8873098978,0.8691853601,0.102,0.1888888889,0,3,162.688,CONFIRMED_SWING_LOW,3.448,8.5142,163.91,163.229,163.91,163.229,163.697,163.631,1785419100000,BEARISH,-1,0.7849,0.4078,162.964,162.288,1785418200000,NEUTRAL,0,0.7923,0.3959,163.743,162.288,1785416400000,BEARISH,-1,0.7178,0.445,163.743,163.209
21228,1785420300000,2026-07-30T14:05:00Z,2026-07-30T15:05:00+01:00,true,USDJPY,5,LONDON_NEW_YORK_OVERLAP,LONDON_NEW_YORK_OVERLAP,159.23,159.962,159.004,159.194,5756,BEARISH,0.958,0.036,0.0375782881,0.732,0.19,0.764091858,0.1983298539,0.1983298539,0.4445,0.0809898763,2.1552305962,-0.946,-1.876,-3.721,-2.1282339708,-4.2204724409,-8.3712035996,1,0.8058419244,0.8704093567,0.642,1,0,4,162.688,CONFIRMED_SWING_LOW,3.494,7.861,163.91,163.229,163.91,163.229,163.697,163.631,1785419100000,BEARISH,-1,0.7849,0.4078,162.964,162.288,1785418200000,NEUTRAL,0,0.7923,0.3959,163.743,162.288,1785416400000,BEARISH,-1,0.7178,0.445,163.743,163.209
21229,1785420600000,2026-07-30T14:10:00Z,2026-07-30T15:10:00+01:00,true,USDJPY,5,LONDON_NEW_YORK_OVERLAP,LONDON_NEW_YORK_OVERLAP,159.197,159.364,158.794,158.872,6766,BEARISH,0.57,0.325,0.5701754386,0.167,0.078,0.2929824561,0.1368421053,0.1368421053,0.4534,0.716806352,1.2571680635,-0.868,-1.737,-4.007,-1.9144243494,-3.8310542567,-8.8376709307,1,0.7935130196,0.8785354089,0.36,0.6315789474,0,5,162.688,CONFIRMED_SWING_LOW,3.816,8.4157,163.91,163.229,163.91,163.229,163.697,163.631,1785419100000,BEARISH,-1,0.7849,0.4078,162.964,162.288,1785418200000,NEUTRAL,0,0.7923,0.3959,163.743,162.288,1785416400000,BEARISH,-1,0.7178,0.445,163.743,163.209
21230,1785420900000,2026-07-30T14:15:00Z,2026-07-30T15:15:00+01:00,true,USDJPY,5,LONDON_NEW_YORK_OVERLAP,LONDON_NEW_YORK_OVERLAP,158.873,158.899,158.253,158.279,5935,BEARISH,0.646,0.594,0.919504644,0.026,0.026,0.040247678,0.040247678,0.040247678,0.4672,1.2714041096,1.3827054795,-0.961,-2.556,-4.59,-2.0569349315,-5.470890411,-9.8244863014,1,1,0.8923017107,0.105,0.1842105263,0,6,162.688,CONFIRMED_SWING_LOW,4.409,9.4372,163.91,163.229,163.91,163.229,163.697,163.631,1785420000000,BEARISH,-1,0.813,0.4621,162.964,162.288,1785418200000,NEUTRAL,0,0.7923,0.3959,163.743,162.288,1785416400000,BEARISH,-1,0.7178,0.445,163.743,163.209
21231,1785421200000,2026-07-30T14:20:00Z,2026-07-30T15:20:00+01:00,true,USDJPY,5,LONDON_NEW_YORK_OVERLAP,LONDON_NEW_YORK_OVERLAP,158.278,158.655,157.958,158.641,5979,BULLISH,0.697,0.363,0.5208034433,0.014,0.32,0.0200860832,0.4591104735,0.9799139168,0.4836,0.7506203474,1.44127378,-0.553,-1.499,-4.107,-1.1435070306,-3.0996691481,-8.4925558313,0.433046202,0.6743139901,0.7626740947,0.402,0.6222910217,1,0,162.688,CONFIRMED_SWING_LOW,4.047,8.3683,163.91,163.229,163.91,163.229,163.697,163.631,1785420000000,BEARISH,-1,0.813,0.4621,162.964,162.288,1785418200000,NEUTRAL,0,0.7923,0.3959,163.743,162.288,1785416400000,BEARISH,-1,0.7178,0.445,163.743,163.209
21232,1785421500000,2026-07-30T14:25:00Z,2026-07-30T15:25:00+01:00,true,USDJPY,5,LONDON_NEW_YORK_OVERLAP,LONDON_NEW_YORK_OVERLAP,158.647,159.369,158.627,159.226,5426,BULLISH,0.742,0.579,0.7803234501,0.143,0.02,0.192722372,0.0269541779,0.807277628,0.5021,1.1531567417,1.4777932683,0.354,-0.514,-3.554,0.7050388369,-1.0237004581,-7.0782712607,0.2298701299,0.2134551495,0.5985180195,0.028,0.0401721664,2,0,162.688,CONFIRMED_SWING_LOW,3.462,6.8955,163.91,163.229,163.91,163.229,163.697,163.631,1785420000000,BEARISH,-1,0.813,0.4621,162.964,162.288,1785418200000,NEUTRAL,0,0.7923,0.3959,163.743,162.288,1785416400000,BEARISH,-1,0.7178,0.445,163.743,163.209
21233,1785421800000,2026-07-30T14:30:00Z,2026-07-30T15:30:00+01:00,true,USDJPY,5,LONDON_NEW_YORK_OVERLAP,LONDON_NEW_YORK_OVERLAP,159.225,159.441,158.702,159.226,5697,BULLISH,0.739,0.001,0.00135318,0.215,0.523,0.2909336942,0.7077131258,0.7090663058,0.519,0.0019267823,1.4238921002,0.947,-0.014,-3.573,1.8246628131,-0.0269749518,-6.8843930636,1,0.0073375262,0.6036492651,0.667,0.9025710419,0,0,162.688,CONFIRMED_SWING_LOW,3.462,6.6707,163.91,163.229,163.91,163.229,163.697,163.631,1785420900000,BEARISH,-1,0.7043,0.5299,162.964,162.288,1785420000000,NEUTRAL,0,0.8118,0.5108,163.743,162.288,1785416400000,BEARISH,-1,0.7178,0.445,163.743,163.209
21234,1785422100000,2026-07-30T14:35:00Z,2026-07-30T15:35:00+01:00,true,USDJPY,5,LONDON_NEW_YORK_OVERLAP,LONDON_NEW_YORK_OVERLAP,159.226,159.407,159.165,159.364,4794,BULLISH,0.242,0.138,0.5702479339,0.043,0.061,0.1776859504,0.2520661157,0.8223140496,0.4992,0.2764423077,0.484775641,0.723,0.17,-1.706,1.4483173077,0.3405448718,-3.4174679487,1,0.085,0.3941774492,0.242,1,1,0,157.958,CONFIRMED_SWING_LOW,1.406,2.8165,163.91,163.229,163.91,163.229,163.697,163.631,1785420900000,BEARISH,-1,0.7043,0.5299,162.964,162.288,1785420000000,NEUTRAL,0,0.8118,0.5108,163.743,162.288,1785416400000,BEARISH,-1,0.7178,0.445,163.743,163.209
21235,1785422400000,2026-07-30T14:40:00Z,2026-07-30T15:40:00+01:00,true,USDJPY,5,LONDON_NEW_YORK_OVERLAP,LONDON_NEW_YORK_OVERLAP,159.365,159.666,159.302,159.445,4883,BULLISH,0.364,0.08,0.2197802198,0.221,0.063,0.6071428571,0.1730769231,0.3928571429,0.4895,0.1634320735,0.7436159346,0.219,0.573,-1.164,0.4473953013,1.1705822268,-2.3779366701,1,0.3257532689,0.2948328267,0.105,0.4338842975,2,0,157.958,CONFIRMED_SWING_LOW,1.487,3.0375,163.91,163.229,163.91,163.229,163.697,163.631,1785420900000,BEARISH,-1,0.7043,0.5299,162.964,162.288,1785420000000,NEUTRAL,0,0.8118,0.5108,163.743,162.288,1785416400000,BEARISH,-1,0.7178,0.445,163.743,163.209
21236,1785422700000,2026-07-30T14:45:00Z,2026-07-30T15:45:00+01:00,true,USDJPY,5,LONDON_NEW_YORK_OVERLAP,LONDON_NEW_YORK_OVERLAP,159.446,159.657,159.335,159.586,4577,BULLISH,0.322,0.14,0.4347826087,0.071,0.111,0.2204968944,0.3447204969,0.7795031056,0.4776,0.2931323283,0.6742043551,0.36,1.307,-1.249,0.7537688442,2.736599665,-2.615159129,1,1,0.3233238416,0.322,1,3,0,157.958,CONFIRMED_SWING_LOW,1.628,3.4089,163.91,163.229,163.91,163.229,163.697,163.631,1785421800000,BEARISH,-1,0.6406,0.5609,162.964,162.288,1785420000000,NEUTRAL,0,0.8118,0.5108,163.743,162.288,1785416400000,BEARISH,-1,0.7178,0.445,163.743,163.209
21237,1785423000000,2026-07-30T14:50:00Z,2026-07-30T15:50:00+01:00,true,USDJPY,5,LONDON_NEW_YORK_OVERLAP,LONDON_NEW_YORK_OVERLAP,159.585,159.674,159.465,159.511,4332,BEARISH,0.209,0.074,0.3540669856,0.089,0.046,0.4258373206,0.2200956938,0.2200956938,0.4584,0.1614310646,0.4559336824,0.147,0.87,-0.629,0.3206806283,1.8979057592,-1.3721640489,0.4949494949,0.8529411765,0.1939562134,0.192,0.9186602871,0,1,157.958,CONFIRMED_SWING_LOW,1.553,3.3879,163.91,163.229,163.91,163.229,163.697,163.631,1785421800000,BEARISH,-1,0.6406,0.5609,162.964,162.288,1785420000000,NEUTRAL,0,0.8118,0.5108,163.743,162.288,1785416400000,BEARISH,-1,0.7178,0.445,163.743,163.209
21238,1785423300000,2026-07-30T14:55:00Z,2026-07-30T15:55:00+01:00,true,USDJPY,5,LONDON_NEW_YORK_OVERLAP,LONDON_NEW_YORK_OVERLAP,159.512,159.563,159.272,159.283,4768,BEARISH,0.291,0.229,0.7869415808,0.051,0.011,0.175257732,0.0378006873,0.0378006873,0.4464,0.5129928315,0.6518817204,-0.162,0.057,-0.457,-0.3629032258,0.127688172,-1.0237455197,0.3648648649,0.0859728507,0.1488114621,0.098,0.4688995215,0,2,157.958,CONFIRMED_SWING_LOW,1.325,2.9679,163.91,163.229,163.91,163.229,163.697,163.631,1785421800000,BEARISH,-1,0.6406,0.5609,162.964,162.288,1785420000000,NEUTRAL,0,0.8118,0.5108,163.743,162.288,1785416400000,BEARISH,-1,0.7178,0.445,163.743,163.209
21239,1785423600000,2026-07-30T15:00:00Z,2026-07-30T16:00:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,159.282,159.491,159.264,159.488,4352,BULLISH,0.227,0.206,0.9074889868,0.003,0.018,0.013215859,0.0792951542,0.986784141,0.4308,0.47818013,0.5269266481,-0.098,0.262,0.248,-0.2274837512,0.6081708449,0.5756731662,0.1929133858,0.301843318,0.0893371758,0.219,0.9647577093,1,0,157.958,PREVIOUS_SESSION_LOW,1.53,3.5518,163.91,163.229,163.743,157.958,163.697,163.631,1785422700000,BEARISH,-1,0.6447,0.5495,162.964,157.958,1785421800000,NEUTRAL,0,0.7964,0.5438,163.743,162.288,1785420000000,BEARISH,-1,0.7161,0.5564,163.743,163.209
21240,1785423900000,2026-07-30T15:05:00Z,2026-07-30T16:05:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,159.487,159.519,158.897,159.258,4571,BEARISH,0.622,0.229,0.3681672026,0.032,0.361,0.0514469453,0.5803858521,0.5803858521,0.4444,0.5153015302,1.399639964,-0.253,-0.106,0.064,-0.5693069307,-0.2385238524,0.1440144014,0.3815987934,0.1104166667,0.0216216216,0.227,1,0,1,159.674,CONFIRMED_SWING_HIGH,0.416,0.936,163.91,163.229,163.743,157.958,163.697,163.631,1785422700000,BEARISH,-1,0.6447,0.5495,162.964,157.958,1785421800000,NEUTRAL,0,0.7964,0.5438,163.743,162.288,1785420000000,BEARISH,-1,0.7161,0.5564,163.743,163.209
21241,1785424200000,2026-07-30T15:10:00Z,2026-07-30T16:10:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,159.257,159.621,159.236,159.425,4595,BULLISH,0.385,0.168,0.4363636364,0.196,0.021,0.5090909091,0.0545454545,0.4909090909,0.4402,0.381644707,0.8746024534,0.142,-0.02,0.553,0.3225806452,-0.0454338937,1.2562471604,0.2358803987,0.0191204589,0.1971479501,0.283,0.7350649351,1,0,159.674,CONFIRMED_SWING_HIGH,0.249,0.5657,163.91,163.229,163.743,157.958,163.697,163.631,1785422700000,BEARISH,-1,0.6447,0.5495,162.964,157.958,1785421800000,NEUTRAL,0,0.7964,0.5438,163.743,162.288,1785420000000,BEARISH,-1,0.7161,0.5564,163.743,163.209
21242,1785424500000,2026-07-30T15:15:00Z,2026-07-30T16:15:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,159.428,159.518,159.348,159.462,3960,BULLISH,0.17,0.034,0.2,0.056,0.08,0.3294117647,0.4705882353,0.6705882353,0.4209,0.0807792825,0.4038964124,-0.026,-0.124,1.183,-0.0617723925,-0.294606795,2.8106438584,0.0599078341,0.1316348195,0.5260115607,0.17,1,2,0,159.674,CONFIRMED_SWING_HIGH,0.212,0.5037,163.91,163.229,163.743,157.958,163.697,163.631,1785423600000,BEARISH,-1,0.5874,0.562,162.964,157.958,1785421800000,NEUTRAL,0,0.7964,0.5438,163.743,162.288,1785420000000,BEARISH,-1,0.7161,0.5564,163.743,163.209
21243,1785424800000,2026-07-30T15:20:00Z,2026-07-30T16:20:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,159.463,159.486,159.406,159.433,3253,BEARISH,0.08,0.03,0.375,0.023,0.027,0.2875,0.3375,0.3375,0.3965,0.0756620429,0.2017654477,0.175,-0.078,0.792,0.4413619168,-0.1967213115,1.9974779319,0.7510729614,0.0870535714,0.4133611691,0.08,1,0,1,159.674,CONFIRMED_SWING_HIGH,0.241,0.6078,163.91,163.229,163.743,157.958,163.697,163.631,1785423600000,BEARISH,-1,0.5874,0.562,162.964,157.958,1785421800000,NEUTRAL,0,0.7964,0.5438,163.743,162.288,1785420000000,BEARISH,-1,0.7161,0.5564,163.743,163.209
21244,1785425100000,2026-07-30T15:25:00Z,2026-07-30T16:25:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,159.432,159.461,159.379,159.45,2534,BULLISH,0.082,0.018,0.2195121951,0.011,0.053,0.1341463415,0.6463414634,0.8658536585,0.3741,0.0481154771,0.2191927292,0.025,0.167,0.224,0.0668270516,0.4464047046,0.5987703823,0.3012048193,0.2437956204,0.1661721068,0.055,0.6875,1,0,159.621,CONFIRMED_SWING_HIGH,0.171,0.4571,163.91,163.229,163.743,157.958,163.697,163.631,1785423600000,BEARISH,-1,0.5874,0.562,162.964,157.958,1785421800000,NEUTRAL,0,0.7964,0.5438,163.743,162.288,1785420000000,BEARISH,-1,0.7161,0.5564,163.743,163.209
21245,1785425400000,2026-07-30T15:30:00Z,2026-07-30T16:30:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,159.454,159.551,159.34,159.375,2920,BEARISH,0.211,0.079,0.3744075829,0.097,0.035,0.4597156398,0.1658767773,0.1658767773,0.3624,0.21799117,0.5822295806,-0.087,-0.113,0.149,-0.2400662252,-0.3118101545,0.4111479029,0.7190082645,0.2036036036,0.1047083626,0.082,1,0,1,159.621,CONFIRMED_SWING_HIGH,0.246,0.6788,163.91,163.229,163.743,157.958,163.697,163.631,1785424500000,BEARISH,-1,0.5727,0.534,162.964,157.958,1785423600000,NEUTRAL,0,0.7413,0.5566,163.743,157.958,1785420000000,BEARISH,-1,0.7161,0.5564,163.743,163.209
21246,1785425700000,2026-07-30T15:35:00Z,2026-07-30T16:35:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,159.376,159.436,159.301,159.322,2865,BEARISH,0.135,0.054,0.4,0.06,0.021,0.4444444444,0.1555555556,0.1555555556,0.3462,0.1559792028,0.3899480069,-0.111,0.064,-0.042,-0.3206239168,0.1848642403,-0.1213171577,0.7655172414,0.1693121693,0.0313901345,0.096,0.7111111111,0,2,159.621,CONFIRMED_SWING_HIGH,0.299,0.8637,163.91,163.229,163.743,157.958,163.697,163.631,1785424500000,BEARISH,-1,0.5727,0.534,162.964,157.958,1785423600000,NEUTRAL,0,0.7413,0.5566,163.743,157.958,1785420000000,BEARISH,-1,0.7161,0.5564,163.743,163.209
21247,1785426000000,2026-07-30T15:40:00Z,2026-07-30T16:40:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,159.322,159.363,159.28,159.311,1976,BEARISH,0.083,0.011,0.1325301205,0.041,0.031,0.4939759036,0.3734939759,0.3734939759,0.3274,0.0335980452,0.2535125229,-0.139,-0.114,-0.134,-0.4245571167,-0.348197923,-0.4092852779,1,0.5135135135,0.1056782334,0.062,0.7469879518,0,3,159.621,CONFIRMED_SWING_HIGH,0.31,0.9469,163.91,163.229,163.743,157.958,163.697,163.631,1785424500000,BEARISH,-1,0.5727,0.534,162.964,157.958,1785423600000,NEUTRAL,0,0.7413,0.5566,163.743,157.958,1785420000000,BEARISH,-1,0.7161,0.5564,163.743,163.209
21248,1785426300000,2026-07-30T15:45:00Z,2026-07-30T16:45:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,159.31,159.452,159.279,159.343,2350,BULLISH,0.173,0.033,0.1907514451,0.109,0.031,0.6300578035,0.1791907514,0.3699421965,0.3163,0.104331331,0.546949099,-0.032,-0.119,-0.243,-0.1011697755,-0.3762251028,-0.7682579829,0.3333333333,0.5483870968,0.209663503,0.083,1,1,0,159.551,CONFIRMED_SWING_HIGH,0.208,0.6575,163.91,163.229,163.743,157.958,163.697,163.631,1785425400000,BEARISH,-1,0.573,0.5152,162.964,157.958,1785423600000,NEUTRAL,0,0.7413,0.5566,163.743,157.958,1785420000000,BEARISH,-1,0.7161,0.5564,163.743,163.209
21249,1785426600000,2026-07-30T15:50:00Z,2026-07-30T16:50:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,159.344,159.493,159.311,159.446,2398,BULLISH,0.182,0.102,0.5604395604,0.047,0.033,0.2582417582,0.1813186813,0.7417582418,0.3068,0.332464146,0.593220339,0.124,0.013,-0.065,0.4041720991,0.0423728814,-0.2118644068,0.8493150685,0.0446735395,0.0547598989,0.141,0.8150289017,2,0,159.551,CONFIRMED_SWING_HIGH,0.105,0.3423,163.91,163.229,163.743,157.958,163.697,163.631,1785425400000,BEARISH,-1,0.573,0.5152,162.964,157.958,1785423600000,NEUTRAL,0,0.7413,0.5566,163.743,157.958,1785420000000,BEARISH,-1,0.7161,0.5564,163.743,163.209
21250,1785426900000,2026-07-30T15:55:00Z,2026-07-30T16:55:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,159.443,159.476,159.39,159.472,1844,BULLISH,0.086,0.029,0.3372093023,0.004,0.053,0.0465116279,0.6162790698,0.9534883721,0.291,0.0996563574,0.295532646,0.161,0.022,0.189,0.5532646048,0.0756013746,0.6494845361,1,0.0733333333,0.1918781726,0.086,1,3,0,159.551,CONFIRMED_SWING_HIGH,0.079,0.2715,163.91,163.229,163.743,157.958,163.697,163.631,1785425400000,BEARISH,-1,0.573,0.5152,162.964,157.958,1785423600000,NEUTRAL,0,0.7413,0.5566,163.743,157.958,1785420000000,BEARISH,-1,0.7161,0.5564,163.743,163.209
21251,1785427200000,2026-07-30T16:00:00Z,2026-07-30T17:00:00+01:00,true,USDJPY,5,NEW_YORK_SESSION,NEW_YORK_SESSION,159.468,159.53,159.428,159.471,2694,BULLISH,0.102,0.003,0.0294117647,0.059,0.04,0.5784313725,0.3921568627,0.4215686275,0.2775,0.0108108108,0.3675675676,0.128,0.096,-0.017,0.4612612613,0.3459459459,-0.0612612613,0.9846153846,0.4247787611,0.0217669654,0.048,0.5581395349,0,1,159.551,CONFIRMED_SWING_HIGH,0.08,0.2883,163.91,163.229,163.743,157.958,163.697,163.631,1785426300000,BEARISH,-1,0.5542,0.4937,162.964,157.958,1785425400000,NEUTRAL,0,0.7497,0.5363,163.743,157.958,1785423600000,BEARISH,-1,0.7182,0.5683,163.743,163.209
